Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","5400","Europe","5312","Area harvested","236","Soybeans","2005","2005","ha","1587188","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5500","Oceania","5312","Area harvested","236","Soybeans","2005","2005","ha","26585","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5312","Area harvested","236","Soybeans","2006","2006","ha","95334566","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5100","Africa","5312","Area harvested","236","Soybeans","2006","2006","ha","1334976","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","236","Soybeans","2006","2006","ha","31391880","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5204","Central America","5312","Area harvested","236","Soybeans","2006","2006","ha","71249","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5207","South America","5312","Area harvested","236","Soybeans","2006","2006","ha","40699642","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5300","Asia","5312","Area harvested","236","Soybeans","2006","2006","ha","19519023","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5400","Europe","5312","Area harvested","236","Soybeans","2006","2006","ha","2293907","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5500","Oceania","5312","Area harvested","236","Soybeans","2006","2006","ha","23889","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5312","Area harvested","236","Soybeans","2007","2007","ha","90188422","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5100","Africa","5312","Area harvested","236","Soybeans","2007","2007","ha","1357812","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","236","Soybeans","2007","2007","ha","27126640","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5204","Central America","5312","Area harvested","236","Soybeans","2007","2007","ha","79599","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5207","South America","5312","Area harvested","236","Soybeans","2007","2007","ha","40368601","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5300","Asia","5312","Area harvested","236","Soybeans","2007","2007","ha","19367547","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5400","Europe","5312","Area harvested","236","Soybeans","2007","2007","ha","1875092","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5500","Oceania","5312","Area harvested","236","Soybeans","2007","2007","ha","13131","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5312","Area harvested","236","Soybeans","2008","2008","ha","96427113","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5100","Africa","5312","Area harvested","236","Soybeans","2008","2008","ha","1235573","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","236","Soybeans","2008","2008","ha","31418050","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5204","Central America","5312","Area harvested","236","Soybeans","2008","2008","ha","93220","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5207","South America","5312","Area harvested","236","Soybeans","2008","2008","ha","41443352","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5300","Asia","5312","Area harvested","236","Soybeans","2008","2008","ha","20523649","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5400","Europe","5312","Area harvested","236","Soybeans","2008","2008","ha","1698369","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5500","Oceania","5312","Area harvested","236","Soybeans","2008","2008","ha","14900","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5312","Area harvested","236","Soybeans","2009","2009","ha","99385138","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5100","Africa","5312","Area harvested","236","Soybeans","2009","2009","ha","1403595","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","236","Soybeans","2009","2009","ha","32318680","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5204","Central America","5312","Area harvested","236","Soybeans","2009","2009","ha","83376","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5207","South America","5312","Area harvested","236","Soybeans","2009","2009","ha","42671504","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5300","Asia","5312","Area harvested","236","Soybeans","2009","2009","ha","20909167","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5400","Europe","5312","Area harvested","236","Soybeans","2009","2009","ha","1956490","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5500","Oceania","5312","Area harvested","236","Soybeans","2009","2009","ha","42326","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5312","Area harvested","236","Soybeans","2010","2010","ha","102858829","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5100","Africa","5312","Area harvested","236","Soybeans","2010","2010","ha","1190843","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","236","Soybeans","2010","2010","ha","32509200","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5204","Central America","5312","Area harvested","236","Soybeans","2010","2010","ha","173313","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5207","South America","5312","Area harvested","236","Soybeans","2010","2010","ha","46181719","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5300","Asia","5312","Area harvested","236","Soybeans","2010","2010","ha","20036054","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5400","Europe","5312","Area harvested","236","Soybeans","2010","2010","ha","2736400","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5500","Oceania","5312","Area harvested","236","Soybeans","2010","2010","ha","31300","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5312","Area harvested","236","Soybeans","2011","2011","ha","103860158","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5100","Africa","5312","Area harvested","236","Soybeans","2011","2011","ha","1620558","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","236","Soybeans","2011","2011","ha","31410610","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5204","Central America","5312","Area harvested","236","Soybeans","2011","2011","ha","175600","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5207","South America","5312","Area harvested","236","Soybeans","2011","2011","ha","47705161","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5300","Asia","5312","Area harvested","236","Soybeans","2011","2011","ha","19955796","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5400","Europe","5312","Area harvested","236","Soybeans","2011","2011","ha","2975072","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5500","Oceania","5312","Area harvested","236","Soybeans","2011","2011","ha","17361","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5312","Area harvested","236","Soybeans","2012","2012","ha","105461402","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5100","Africa","5312","Area harvested","236","Soybeans","2012","2012","ha","1806490","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","236","Soybeans","2012","2012","ha","32509620","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5204","Central America","5312","Area harvested","236","Soybeans","2012","2012","ha","164336","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5207","South America","5312","Area harvested","236","Soybeans","2012","2012","ha","47740532","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5300","Asia","5312","Area harvested","236","Soybeans","2012","2012","ha","19756035","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5400","Europe","5312","Area harvested","236","Soybeans","2012","2012","ha","3446289","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5500","Oceania","5312","Area harvested","236","Soybeans","2012","2012","ha","38100","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5312","Area harvested","236","Soybeans","2013","2013","ha","111108599","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5100","Africa","5312","Area harvested","236","Soybeans","2013","2013","ha","1901956","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","236","Soybeans","2013","2013","ha","32723930","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5204","Central America","5312","Area harvested","236","Soybeans","2013","2013","ha","181904","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5207","South America","5312","Area harvested","236","Soybeans","2013","2013","ha","52768046","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5300","Asia","5312","Area harvested","236","Soybeans","2013","2013","ha","20266696","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5400","Europe","5312","Area harvested","236","Soybeans","2013","2013","ha","3224967","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5500","Oceania","5312","Area harvested","236","Soybeans","2013","2013","ha","41100","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5312","Area harvested","236","Soybeans","2014","2014","ha","117733325","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5100","Africa","5312","Area harvested","236","Soybeans","2014","2014","ha","1872398","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","236","Soybeans","2014","2014","ha","35680450","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5204","Central America","5312","Area harvested","236","Soybeans","2014","2014","ha","229468","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5207","South America","5312","Area harvested","236","Soybeans","2014","2014","ha","55698318","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5300","Asia","5312","Area harvested","236","Soybeans","2014","2014","ha","19730304","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5400","Europe","5312","Area harvested","236","Soybeans","2014","2014","ha","4497476","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5500","Oceania","5312","Area harvested","236","Soybeans","2014","2014","ha","24911","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5312","Area harvested","236","Soybeans","2015","2015","ha","120902416","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5100","Africa","5312","Area harvested","236","Soybeans","2015","2015","ha","2117906","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","236","Soybeans","2015","2015","ha","35355970","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5204","Central America","5312","Area harvested","236","Soybeans","2015","2015","ha","276265","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5207","South America","5312","Area harvested","236","Soybeans","2015","2015","ha","57796041","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5300","Asia","5312","Area harvested","236","Soybeans","2015","2015","ha","19971227","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5400","Europe","5312","Area harvested","236","Soybeans","2015","2015","ha","5364822","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5500","Oceania","5312","Area harvested","236","Soybeans","2015","2015","ha","20185","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5312","Area harvested","236","Soybeans","2016","2016","ha","122036490","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5100","Africa","5312","Area harvested","236","Soybeans","2016","2016","ha","2487751","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","236","Soybeans","2016","2016","ha","35702090","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5204","Central America","5312","Area harvested","236","Soybeans","2016","2016","ha","304372","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5207","South America","5312","Area harvested","236","Soybeans","2016","2016","ha","58591070","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5300","Asia","5312","Area harvested","236","Soybeans","2016","2016","ha","19894480","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5400","Europe","5312","Area harvested","236","Soybeans","2016","2016","ha","5035938","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5500","Oceania","5312","Area harvested","236","Soybeans","2016","2016","ha","20789","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5312","Area harvested","236","Soybeans","2017","2017","ha","125862926","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5100","Africa","5312","Area harvested","236","Soybeans","2017","2017","ha","2744321","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","236","Soybeans","2017","2017","ha","39171550","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5204","Central America","5312","Area harvested","236","Soybeans","2017","2017","ha","292127","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5207","South America","5312","Area harvested","236","Soybeans","2017","2017","ha","57089154","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5300","Asia","5312","Area harvested","236","Soybeans","2017","2017","ha","20788827","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5400","Europe","5312","Area harvested","236","Soybeans","2017","2017","ha","5760289","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5500","Oceania","5312","Area harvested","236","Soybeans","2017","2017","ha","16658","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5312","Area harvested","236","Soybeans","2018","2018","ha","124051963","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5100","Africa","5312","Area harvested","236","Soybeans","2018","2018","ha","2612845","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","236","Soybeans","2018","2018","ha","37988020","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5204","Central America","5312","Area harvested","236","Soybeans","2018","2018","ha","219445","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5207","South America","5312","Area harvested","236","Soybeans","2018","2018","ha","57131461","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5300","Asia","5312","Area harvested","236","Soybeans","2018","2018","ha","20408839","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5400","Europe","5312","Area harvested","236","Soybeans","2018","2018","ha","5659280","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5500","Oceania","5312","Area harvested","236","Soybeans","2018","2018","ha","32073","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5312","Area harvested","236","Soybeans","2019","2019","ha","121533206","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5100","Africa","5312","Area harvested","236","Soybeans","2019","2019","ha","2588520","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","236","Soybeans","2019","2019","ha","32597560","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5204","Central America","5312","Area harvested","236","Soybeans","2019","2019","ha","175782","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5207","South America","5312","Area harvested","236","Soybeans","2019","2019","ha","58476973","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5300","Asia","5312","Area harvested","236","Soybeans","2019","2019","ha","22110647","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5400","Europe","5312","Area harvested","236","Soybeans","2019","2019","ha","5570327","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5500","Oceania","5312","Area harvested","236","Soybeans","2019","2019","ha","13397","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5000","World","5312","Area harvested","236","Soybeans","2020","2020","ha","126951517","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5100","Africa","5312","Area harvested","236","Soybeans","2020","2020","ha","2550972","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","236","Soybeans","2020","2020","ha","35354470","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5204","Central America","5312","Area harvested","236","Soybeans","2020","2020","ha","191353","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5207","South America","5312","Area harvested","236","Soybeans","2020","2020","ha","59889689","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5300","Asia","5312","Area harvested","236","Soybeans","2020","2020","ha","23661044","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5400","Europe","5312","Area harvested","236","Soybeans","2020","2020","ha","5294214","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5500","Oceania","5312","Area harvested","236","Soybeans","2020","2020","ha","9775","A","Aggregate, may include official, semi-official, estimated or calculated data"
